Score,City,X,Y,Name,Type_1,City_1,FullAddres
96.25,Maxwell,-104.5419788,36.53843827,TALL TALES BAIT & TACKLE,Combination Grocery/Other,MAXWELL,213 3RD ST.
100,Raton,-104.440961,36.90190949,THE LITTLE STORE,Meat/Poultry Specialty,Raton,100 S 3rd St
97.05,Raton,-104.4345476,36.91361125,THE PLAZA SUPER MARKET,Supermarket,RQTON,501 NORTH FIRST STREET
99.52,Raton,-104.4304055,36.8965535,ULIBARRI GROCERY,Small Grocery Store,Raton,244 3rd Ave
99,Angel Fire,-105.2785086,36.38990436,VALLEY MARKET,Supermarket,ANGEL FIRE,HWY 434 & N. ANGEL FIRE RD.
98.65,Maxwell,-104.5419788,36.53843827,VILLAGE GENERAL STORE,Small Grocery Store,MAXWELL,213 3RD ST.
100,Clovis,-103.1965203,34.4173389,Albertsons 916,Supermarket,Clovis,1905 N Prince St
100,Clovis,-103.2142025,34.40732299,ANNES DISCOUNT,Unknown,Clovis,921 N Thornton St
100,Clovis,-103.2187943,34.41930701,ASIA MARKET 00001,Meat/Poultry Specialty,Clovis,608 W 21st St
98.7,Clovis,-103.1964324,34.39864801,BIG KMART  7015,Combination Grocery/Other,CLOVIS,2001 PRINCE ST
100,Clovis,-103.1955755,34.41935441,Big Lots 1983,Combination Grocery/Other,Clovis,820 E 21st St
100,Clovis,-103.2052935,34.41292596,Bimbo Bakeries 1711,Bakery Specialty,Clovis,1460 N Main St
100,Clovis,-103.2141626,34.3904419,BRYAN'S CUSTOM PROCESSING,Meat/Poultry Specialty,Clovis,904 S Thornton St
96.64,Clovis,-103.2086813,34.39868942,CASILLAS FOOD MARKET,Small Grocery Store,CLOVIS,916 WEST FIRST
97.46,Clovis,-103.2187943,34.41930701,CLOVIS AREA FARMER'S MARKET,Farmers' Market,CLOVIS,810 21ST STREET
98.77,Clovis,-103.1965358,34.43174661,CLOVIS FARMERS MARKET,Farmers' Market,CLOVIS,3200 block of North Prince
100,Clovis,-103.1964711,34.43114901,Clovis Farmers Market,Farmers' Market,Clovis,3200 N Prince St
95.63,Clovis,-103.125878,34.46394064,Devine Farms Inc,Combination Grocery/Other,Clovis,3280 CR F
100,Clovis,-103.1859498,34.39700553,DISCOUNT ENTERPRISE #2,Small Grocery Store,Clovis,1609 Mabry Dr
100,Clovis,-103.1957945,34.39026625,"DISCOUNT ENTERPRISES, INC.",Small Grocery Store,Clovis,601 E Brady Ave
100,Clovis,-103.196513,34.4190263,DOLLAR GENERAL 6304,Combination Grocery/Other,Clovis,2009 N Prince St
100,Clovis,-103.220046,34.41930802,DOLLAR GENERAL  6335,Combination Grocery/Other,Clovis,1210 W 21st St
98.79,Texico,-103.0579613,34.38864097,Dollar General 11907,Combination Grocery/Other,Texico,419 Wheeler Ave
100,Clovis,-103.2327247,34.4006473,Dollar General 15718,Combination Grocery/Other,Clovis,2201 W Grand Ave
100,Clovis,-103.1964007,34.38822805,Dollar General 20267,Combination Grocery/Other,Clovis,805 S Prince St
98.7,Clovis,-103.1786591,34.3885892,Dollar General 24144,Combination Grocery/Other,Clovis,521 Norris St
100,Clovis,-103.2164145,34.40468499,Dollar General 25461,Combination Grocery/Other,Clovis,900 W 7th St
98.91,Melrose,-103.6236526,34.42445912,Dollar General 25480,Combination Grocery/Other,Melrose,900 East Denby Ave
100,Clovis,-103.1964461,34.43799311,DOLLAR TREE 2561,Combination Grocery/Other,Clovis,3901 N Prince St
100,Clovis,-103.2141626,34.3904419,ERNIE'S CUSTOM PROCESSING,Meat/Poultry Specialty,Clovis,904 S Thornton St
100,Clovis,-103.2117183,34.41932876,Family Dollar Store 3385,Combination Grocery/Other,Clovis,420 W 21st St
100,Clovis,-103.1965006,34.4014738,Family Dollar Store 4055,Combination Grocery/Other,Clovis,300 N Prince St
100,Clovis,-103.2229546,34.4046989,Family Dollar Store 6242,Combination Grocery/Other,Clovis,1424 W 7th St
100,Texico,-103.0729989,34.6024077,Foote Family Meats,Farmers' Market,Texico,2357 Curry Road C
100,Clovis,-103.1955755,34.41935441,FURRS  903,Supermarket,Clovis,810 E 21st St
100,Clovis,-103.21514,34.41096599,GENIE ENTERPRISES,Small Grocery Store,Clovis,812 W 13th St
100,Clovis,-103.2141932,34.415021,K'S ORIENTAL FOOD STORE,Meat/Poultry Specialty,Clovis,1548 Thornton St
100,Clovis,-103.2141932,34.415021,K'S ORIENTAL FOOD STORE,Meat/Poultry Specialty,Clovis,1548 Thornton St
100,Clovis,-103.2053209,34.4169411,K'S ORIENTAL FOODS,Combination Grocery/Other,Clovis,921 N Main St
100,Clovis,-103.2053209,34.4169411,K'S ORIENTAL FOODS,Combination Grocery/Other,Clovis,921 N Main St
100,Clovis,-103.2040505,34.41046498,Kiko's Prodce,Fruits/Veg Specialty,Clovis,1200 Pile St
100,Clovis,-103.1965245,34.41356048,LA ESPIGA DE ORO,Small Grocery Store,Clovis,1501 N Prince St
100,Clovis,-103.192705,34.39802651,LA ESPIGA DE ORO SUPERMARKET,Large Grocery Store,Clovis,109 S Maple St
100,Clovis,-103.192711,34.39919401,La Espiga De Oro Supermercado,Medium Grocery Store,Clovis,109 Maple St
100,Clovis,-103.206056,34.41202204,LA TIENDA #63,Supermarket,Clovis,116 W 14th St
100,Clovis,-103.197245,34.43396144,Llano Estacado Chevron,Combination Grocery/Other,Clovis,600 E Llano Estacado Blvd
100,Clovis,-103.206056,34.41202204,LOWES 17,Supermarket,Clovis,116 W 14th St
100,Clovis,-103.196522,34.412549,Mauro Ojeda,Combination Grocery/Other,Clovis,1421 N Prince St
96.73,Melrose,-103.6166782,34.42363748,MELROSE VEGETABLE & FRUIT MARKET,Fruits/Veg Specialty,MELROSE,HWY 60 & 84
100,Clovis,-103.1965245,34.41356048,MENDOZA TORTILLERIA FACTORY,Unknown,Clovis,1501 N Prince St
100,Clovis,-103.1983857,34.41727794,MRS BAIRDS  1711,Bakery Specialty,Clovis,600 Commerce Way
100,Clovis,-103.1963385,34.48714589,Papa Murphy's Take N Bake NM028,Bakery Specialty,Clovis,3900 N Prince St
98.75,Clovis,-103.1963385,34.48714589,PAPA MURPHYS PIZZA,Bakery Specialty,CLOVIS,3900 N PRINCE ST
100,Clovis,-103.1972447,34.43385706,Paradise Market 7366,Supermarket,Clovis,601 E Llano Estacado Blvd
100,Clovis,-103.1965245,34.41356048,POOR BOY'S BUTCHER SHOP,Medium Grocery Store,Clovis,1521 N Prince St
100,Clovis,-103.1965245,34.41356048,RAINBO BAKERY #355,Bakery Specialty,Clovis,1501 N Prince St
97.11,Clovis,-103.1928927,34.43389323,Raintree Thrifway,Super Store,Clovis,2300 East Llano Estacado
100,Clovis,-103.224961,34.40067224,Rick's Corner Store,Small Grocery Store,Clovis,1621 W Grand Ave
100,Clovis,-103.2053209,34.4169411,ROYAL GROCERY STORE,Small Grocery Store,Clovis,917 N Main St
100,Clovis,-103.2067487,34.41216263,ROYAL ORIENTAL GROCERY,Small Grocery Store,Clovis,1319 Mitchell St
100,Clovis,-103.2053209,34.4169411,Royal Oriental Grocery,Small Grocery Store,Clovis,917 N Main St
100,Clovis,-103.2053999,34.42077077,S & S SUPERMARKET,Supermarket,Clovis,2204 N Main St
100,Clovis,-103.2053999,34.42077077,S & S SUPERMARKET,Supermarket,Clovis,2204 N Main St
100,Clovis,-103.196502,34.4004695,STANSELL'S #2,Medium Grocery Store,Clovis,220 N Prince St
96.55,Clovis,-103.2141977,34.41630297,Stansells Meat Market 1700,Medium Grocery Store,Clovis,700 Thornton
100,Clovis,-103.1855654,34.4261767,STANSELLS THRIFTWAY # 1,Large Grocery Store,Clovis,100 E Manana Blvd
100,Clovis,-103.205358,34.403413,SUTTONS BAKERY,Bakery Specialty,Clovis,515 N Main St
100,Clovis,-103.2195839,34.40078389,T & R GROCERIES,Meat/Poultry Specialty,Clovis,1100 W Grand Ave
100,Clovis,-103.1969261,34.41935966,WALGREENS 04950,Combination Grocery/Other,Clovis,700 E 21st St
100,Clovis,-103.1964473,34.43664486,Walmart  821,Super Store,Clovis,3728 N Prince St
96.11,Clovis,-103.2141977,34.41630297,WE CARE FOOD STORE,Small Grocery Store,Clovis,1201 Thornton St Ste A
100,Clovis,-103.2043858,34.40474951,WHOLEY COW DELI,Meat/Poultry Specialty,Clovis,121 E 7th St
100,Clovis,-103.2040505,34.41046498,YPARREA PRODUCE,Fruits/Veg Specialty,Clovis,1200 Pile St
99.08,Fort Sumner,-104.2456329,34.48834887,DAVE'S GROCERY,Large Grocery Store,Fort Sumner,681 North 4th Street
98.83,Fort Sumner,-104.2435418,34.47012045,Family Dollar 8255,Combination Grocery/Other,Fort Sumner,119 S 6th St
98.83,Fort Sumner,-104.2435418,34.47012045,Family Dollar 8255,Combination Grocery/Other,Fort Sumner,119 S 6th St
93.08,Fort Sumner,-104.428516,34.691211,FISHERMAN'S HIDEAWAY,Combination Grocery/Other,SUMNER LAKE,HC 64 BOX 130
100,Fort Sumner,-104.2038997,34.4583253,Fort Sumner  Processing,Small Grocery Store,Fort Sumner,26450 US Highway 60
98.97,Fort Sumner,-104.2347626,34.46830518,Fort Sumner Farmer's Maker's Market,Farmers' Market,Fort Sumner,1099 E Sumner Ave
99.05,Fort Sumner,-104.2347626,34.46830518,Fort Sumner Farmer's Market,Farmers' Market,Fort Sumner,213 E Sumner Avenue
97.71,Fort Sumner,-104.2506373,34.47358726,VILLAGE COUNTRY STORE,Large Grocery Store,FORT SUMNER,515 SUMNER AVE
88.65,Anthony,-106.6201907,32.010319,A & A BAKERY,Small Grocery Store,CHAPARRAL,309 SUNSET ST.
98.3,Anthony,-106.6342375,32.06806599,Abarrotes R & M,Small Grocery Store,Berino,1225 E Berino Rd
100,Las Cruces,-106.7729359,32.29872574,Aden Market,Small Grocery Store,Las Cruces,1255 El Paseo Rd
100,Las Cruces,-106.7444928,32.28617585,Aden Market Llc,Small Grocery Store,Las Cruces,1763 E University Ave
100,Las Cruces,-106.7924975,32.3317565,Aguirres Mini Market,Small Grocery Store,Las Cruces,2190 Dona Ana Rd
100,Las Cruces,-106.7729359,32.29872574,Albertsons 1909,Supermarket,Las Cruces,1285 El Paseo Rd
100,Las Cruces,-106.7813906,32.33342831,Albertsons 3913,Supermarket,Las Cruces,2501 N Main St
100,Las Cruces,-106.7431424,32.31634648,ALBERTSONS 925,Supermarket,Las Cruces,2551 E Lohman Ave
100,Anthony,-106.604361,32.00512299,AMADOS FOODSTORE,Small Grocery Store,Anthony,601 N Second St
96.7,Anthony,-106.5930174,32.00116461,ANTHONY BAKERY,Bakery Specialty,ANTHONY,1212 LIVESAY
100,Anthony,-106.591412,32.00117051,Anthony Bakery,Combination Grocery/Other,Anthony,1212 Livesay St
100,Anthony,-106.6226874,32.04208882,ANTHONY COUNTRY STORE,Small Grocery Store,Anthony,1612 Highway 478
100,Anthony,-106.6226874,32.04208882,ANTHONY COUNTRY STORE,Small Grocery Store,Anthony,1612 Highway 478
98.91,Anthony,-106.6226874,32.04208882,ANTHONY COUNTRY STORE,Small Grocery Store,Anthony,1216 Highway 478
100,Anthony,-106.6226874,32.04208882,Anthony Country Store,Small Grocery Store,Anthony,1612 Highway 478
99.03,Sunland Park,-106.5817836,31.80146156,APAXCO GROCERY & GAS,Unknown,SUNLAND PARK,5860 MCNUTT ROAD
100,Las Cruces,-106.7433424,32.3159594,"BAILEY'S GREEN GROCER, INC.",Fruits/Veg Specialty,Las Cruces,210 E Lohman Ave
100,Las Cruces,-106.7765725,32.31920991,BELLA VISTA QUICK MART,Small Grocery Store,Las Cruces,1195 N Mesquite St
97,Las Cruces,-106.7650145,32.29157051,BELTRANS MEAT MARKET & GRILL,Meat/Poultry Specialty,LAS CRUCES,1160 EL PASEO RD D1
100,Las Cruces,-106.7871163,32.29539629,Beltrans Mexican Carniceria Llc,Small Grocery Store,Las Cruces,580 S Valley Dr
100,Las Cruces,-106.7717972,32.30734645,BENTS AND DENTS,Small Grocery Store,Las Cruces,605 E Lohman Ave
100,Las Cruces,-106.7723245,32.29818252,BIG KMART  3058,Combination Grocery/Other,Las Cruces,1240 El Paseo Rd
98.97,Las Cruces,-106.7433424,32.3159594,Big Lots 4178,Combination Grocery/Other,Las Cruces,2350 E Lohman Ave
86,Anthony,-106.6201907,32.010319,BIG R MINI MART,Small Grocery Store,ANTHONY,2820 ROADRUNNER ST.
94.74,Mesilla Park,-106.7466084,32.24370412,BRAZITO FARMERS MARKET,Small Grocery Store,LAS CURCES,8493 S. MAIN
97.31,Mesilla Park,-106.7200452,32.20170972,BRAZITO FARMERS MARKET,Small Grocery Store,Mesilla Park,8493 S Main St # 478
100,Mesilla Park,-106.7200452,32.20170972,BRAZITO FARMERS MARKET,Small Grocery Store,Mesilla Park,8493 S Main St
79.75,Brazito,-106.69833,32.1826,BRAZITO FARMERS MARKET,Small Grocery Store,BRAZITO,8493 S MAIN ST
84,Mesilla Park,-106.741345,32.2423372,BRAZITO'S FARMERS MKT.,Unknown,BRAZITO,HWY 80-85
88.24,Anthony,-106.6754115,32.0547015,C & C GROCERY,Small Grocery Store,CHAMBERINO,10108 HIGHWAY 80
98.97,Sunland Park,-106.5817836,31.80146156,CARLOS BAKERY,Bakery Specialty,SUNLAND PARK,5702 MCNUTT RD
100,Sunland Park,-106.5817836,31.80146156,CARLOS BAKERY,Bakery Specialty,Sunland Park,2101 McNutt Rd
100,Sunland Park,-106.5817836,31.80146156,CARLOS BAKERY,Bakery Specialty,Sunland Park,2101 McNutt Rd
97.53,Dona Ana,-106.81784,32.38863063,Carniceria Dona Ana,Meat/Poultry Specialty,Dona Ana,641 Thorpe Rd
98.87,Dona Ana,-106.81784,32.38863063,Carniceria La Paloma,Small Grocery Store,Dona Ana,641 E Thorpe Rd
100,Las Cruces,-106.7724457,32.32040763,CASA DE PEREGRINOS FOODSHARE,Food Buying Co-op,Las Cruces,825 Spruce Ave
100,Las Cruces,-106.7816401,32.32825197,CASH MART GROCERY CO.,Medium Grocery Store,Las Cruces,1230 E Madrid Ave
98.91,Chamberino,-106.6746648,32.04605491,CHAMBERINO GROCERY,Small Grocery Store,CHAMBERINO,10108 HIWAY 28
100,Chaparral,-106.3792844,32.01629335,Chaparral Farmers Market 07154,Farmers' Market,Chaparral,648 Hermosa Dr
100,Chaparral,-106.3772623,32.00439893,Chaparral Farmers' & Crafts Market,Farmers' Market,Chaparral,101 S County Line Dr
100,Las Cruces,-106.8115658,32.3106817,CHAVIRA'S  PRODUCE,Combination Grocery/Other,Las Cruces,2400 W Picacho Ave
100,Las Cruces,-106.6395806,32.41090296,Chavira's Produce,Medium Grocery Store,Las Cruces,5702 Bataan Memorial E
100,Las Cruces,-106.6395806,32.41090296,Chavira's Produce,Medium Grocery Store,Las Cruces,5702 Bataan Memorial E
100,Anthony,-106.5849902,32.02529712,CNR MINI MART,Small Grocery Store,Anthony,675 E Ohara Rd
95.92,Las Cruces,-106.91243,32.48855986,COUNTRY CUPBORD AND COUNTRY STORE,Small Grocery Store,RADIUM SPRINGS,827 FORT SELDON RD
98.87,Las Cruces,-106.7830254,32.33095255,CVS 10149,Combination Grocery/Other,Las Cruces,940 N Main St
100,Las Cruces,-106.7751683,32.34160269,CVS/ PHARMACY INC 7373,Combination Grocery/Other,Las Cruces,3011 N Main St
97.16,Mesilla,-106.7970252,32.27237643,D.C. FRIETZE,Small Grocery Store,MESILLA,2231A CALLE DE PARIAN
98.83,Mesquite,-106.6530002,32.1384456,DEL CERRO GROCERY,Small Grocery Store,MESQUITE,224 LA FE AVE
100,Sunland Park,-106.5817836,31.80146156,DIANA SUPERMARKET,Small Grocery Store,Sunland Park,2697 McNutt Rd
98.87,Anthony,-106.6064219,32.00297945,DL Grocery Store,Small Grocery Store,Anthony,2820 Anthony Dr
100,Las Cruces,-106.7830254,32.33095255,Dollar General 6425,Combination Grocery/Other,Las Cruces,2300 N Main St
100,Sunland Park,-106.556092,31.7957364,Dollar General 6457,Combination Grocery/Other,Sunland Park,1051 McNutt Rd
96.83,Chaparral,-106.4089678,32.00135348,DOLLAR GENERAL 10245,Combination Grocery/Other,CHAPARRAL,325 MCCOMBS
100,Las Cruces,-106.800326,32.32162484,DOLLAR GENERAL 6788,Combination Grocery/Other,Las Cruces,1850 N Valley Dr
100,Vado,-106.6521692,32.11879425,Dollar General 12156,Combination Grocery/Other,Vado,1100 Vado Rd
100,Las Cruces,-106.8105562,32.38950908,Dollar General 13071,Combination Grocery/Other,Las Cruces,785 E Thorpe Rd
100,Mesquite,-106.6908405,32.1554507,Dollar General 13255,Combination Grocery/Other,Mesquite,12184 Highway 478
97.71,Las Cruces,-106.8127292,32.31472417,Dollar General 13509,Combination Grocery/Other,Las Cruces,980 Motel Blvd
97,Las Cruces,-106.7172528,32.39368075,Dollar General 13442,Combination Grocery/Other,Las Cruces,4955 Mesa Grande
100,Las Cruces,-106.7650145,32.29157051,Dollar General 19202,Combination Grocery/Other,Las Cruces,840 El Paseo Rd
98.97,Las Cruces,-106.7746061,32.37064925,Dollar General 20731,Combination Grocery/Other,Las Cruces,1110 Parkhill Dr
87.88,Chaparral,-106.4335025,32.052712,Dollar General 21927,Combination Grocery/Other,Chaparral,102 Jung Sun Dr
100,Las Cruces,-106.7572106,32.26295028,Dollar General 22827,Combination Grocery/Other,Las Cruces,131 Wonder Ln
98.7,Hatch,-107.1767782,32.67380348,Dollar General Store 16331,Combination Grocery/Other,Hatch,505 W Hall St
98.97,Sunland Park,-106.5817836,31.80146156,Dollar General Store 16384,Combination Grocery/Other,Sunland Park,5622 McNutt Rd
99.08,Las Cruces,-106.7512582,32.28506939,DOLLAR TREE 2764,Combination Grocery/Other,Las Cruces,1701 E University Ave
100,Las Cruces,-106.7832772,32.32697039,DOLLAR TREE 2695,Combination Grocery/Other,Las Cruces,2190 N Main St
100,Las Cruces,-106.7729359,32.29872574,Dollar Tree 3948,Combination Grocery/Other,Las Cruces,1265 El Paseo Rd
100,Las Cruces,-106.7729359,32.29872574,Dollar Tree 3948,Combination Grocery/Other,Las Cruces,1265 El Paseo Rd
100,Las Cruces,-106.7460231,32.36457169,DOLLARTREE 8976,Combination Grocery/Other,Las Cruces,3479 Northrise Dr
100,Las Cruces,-106.7425956,32.30730916,DOLLARTREE 9214,Combination Grocery/Other,Las Cruces,2750 Mall Dr
98.79,Mesquite,-106.6386942,32.07291263,DOMINGUEZ PRODUCE,Medium Grocery Store,MESQUITE,12616 HWY 478
100,Las Cruces,-106.7791694,32.31175232,DUTCHS MARKET,Food Buying Co-op,Las Cruces,340 N Downtown Mall
95.66,Las Cruces,-106.793258,32.30351446,EL PASO BAKING CO #4620,Bakery Specialty,LAS CRUCES,601 N AMADOR
100,Chaparral,-106.4091164,32.02907651,EL ZARAPE BAKERY 2,Bakery Specialty,Chaparral,420 McCombs Rd
100,Las Cruces,-106.778032,32.30967482,Fair Farmers Market,Farmers' Market,Las Cruces,135 E Griggs Ave
100,Vado,-106.6662828,32.11855699,Family Dollar 4928,Combination Grocery/Other,Vado,106 Vado Rd
100,Chaparral,-106.4062406,32.01648024,Family Dollar 4661,Combination Grocery/Other,Chaparral,300 Hermosa Dr
100,Sunland Park,-106.5669976,31.79599586,Family Dollar 4638,Combination Grocery/Other,Sunland Park,1673 McNutt Rd
100,Las Cruces,-106.7735951,32.32235237,Family Dollar 11847,Combination Grocery/Other,Las Cruces,1450 N Solano Dr
99.05,Chaparral,-106.3772946,32.01933012,Family Dollar 12368,Combination Grocery/Other,Chaparral,537 S County Line Dr
100,Las Cruces,-106.7358052,32.22661379,Family Dollar Store 6693,Combination Grocery/Other,Las Cruces,3975 S Main St
100,Las Cruces,-106.7811347,32.31639953,Family Dollar Store 3504,Combination Grocery/Other,Las Cruces,130 W Picacho Ave
97.55,Las Cruces,-106.7650145,32.29157051,Family Dollar Store 4632,Combination Grocery/Other,Las Cruces,840 S El Paseo
100,Las Cruces,-106.7596538,32.29569988,Family Dollar Store 6123,Combination Grocery/Other,Las Cruces,1690 S Solano Dr
98.75,Hatch,-107.1855553,32.67823507,Family Dollar Store 6017,Combination Grocery/Other,Hatch,548 Nm Hwy 187
100,Las Cruces,-106.7813906,32.33342831,Family Dollar Store 3162,Combination Grocery/Other,Las Cruces,2511 N Main St
98.39,Las Cruces,-106.8044421,32.39208756,FAmily Dollar Store 4862,Combination Grocery/Other,Las Cruces,645 Thorpe Rd
100,Las Cruces,-106.7965385,32.31169959,Family Dollar Store 4722,Combination Grocery/Other,Las Cruces,745 N Valley Dr
100,Las Cruces,-106.7041253,32.38863174,Family Dollar Store 5476,Combination Grocery/Other,Las Cruces,5702 Bataan Memorial E
98.87,Anthony,-106.6064219,32.00297945,Family Dollar Store 7808,Combination Grocery/Other,Anthony,1779 Anthony Dr
98.97,Santa Teresa,-106.6319809,31.85324872,Family Dollar Store 8357,Combination Grocery/Other,Santa Teresa,5101 McNutt Rd
98.97,Las Cruces,-106.91243,32.48855986,Family Dollar Store 10416,Combination Grocery/Other,Las Cruces,507 Ft Selden Rd
98.87,Anthony,-106.6064219,32.00297945,Family Dollar Store 7808,Combination Grocery/Other,Anthony,1779 Anthony Dr
100,Las Cruces,-106.7830254,32.33095255,Farmers And Crafts Market Of Las Cruces Inc,Farmers' Market,Las Cruces,221 N Main St
100,Mesilla Park,-106.7584553,32.26252926,FENNS MINI MART,Small Grocery Store,Mesilla Park,3985 S Main St
100,Las Cruces,-106.7617963,32.29866898,FIELD FRESH FRUIT MARKET INC.,Fruits/Veg Specialty,Las Cruces,1320 S Solano Dr
100,Mesquite,-106.6127639,32.06817567,Fiesta Market,Small Grocery Store,Mesquite,1225 Berino Rd
100,Las Cruces,-106.7846433,32.30552427,FLOWER'S THRIFT STORE #4620,Bakery Specialty,Las Cruces,601 W Amador Ave
100,Las Cruces,-106.7846433,32.30552427,Flowers Bakery Outlet 325,Bakery Specialty,Las Cruces,601 W Amador Ave
100,Las Cruces,-106.7846433,32.30552427,Flowers Bakery Outlet 325,Bakery Specialty,Las Cruces,601 W Amador Ave
99,Las Cruces,-106.7830254,32.33095255,FLOWERS THRIFT STORE,Bakery Specialty,LAS CRUCES,1100 NORTH MAIN ST
96.96,Las Cruces,-106.7830254,32.33095255,FLOWERS THRIFTSTORE #4620,Bakery Specialty,LAS CRUCES,1100 NORTH MAIN
100,Las Cruces,-106.7576796,32.29551367,FOODLAND,Supermarket,Las Cruces,1410 Missouri Ave
93.64,Las Cruces,-106.7603342,32.26840582,FRIETZE GROCERY,Unknown,TORTUGAS,480 TORTUGAS DR
96.71,Las Cruces,-106.7830254,32.33095255,FRUIT SHACK,Fruits/Veg Specialty,LAS CRUCES,1100 N MAIN
100,Santa Teresa,-106.6135202,31.84651356,FRUIT-N-SAVE,Fruits/Veg Specialty,Santa Teresa,1090 Country Club Rd
98.65,Hatch,-107.1465394,32.66162473,FRUTAS SAN LORENZO,Fruits/Veg Specialty,HATCH,508 HALL ST
98.83,Hatch,-107.1767782,32.67380348,FRUTAS SAN LORENZO,Fruits/Veg Specialty,HATCH,303 WEST HALL ST.
98.57,Las Cruces,-106.758742,32.298621,FURR'S #668,Supermarket,LAS CRUCES,22 NULL
100,Las Cruces,-106.7444928,32.28617585,FURRS #913,Supermarket,Las Cruces,1701 E University Ave
100,Las Cruces,-106.7617963,32.29866898,GARDEN FRESH FRUIT MARKET,Fruits/Veg Specialty,Las Cruces,1320 S Solano Dr
100,Las Cruces,-106.7081639,32.38726383,Gastelum Produce,Fruits/Veg Specialty,Las Cruces,5580 Bataan Memorial E
100,Las Cruces,-106.7749762,32.30676284,GOLDEN CRUST BAKERY,Bakery Specialty,Las Cruces,301 E Lohman Ave
100,Anthony,-106.603351,32.04317629,Grocery Gonzalez,Small Grocery Store,Anthony,2820 Anthony Dr
